Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,July,August,September,UN Subregion,UN Intermediate Region,UN Regional Group
3,Europe,Floods/TC,Bulgaria,BGR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Croatia,HRV,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Cyprus,CYP,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Denmark,DNK,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Finland,FIN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,France,FRA,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Georgia,GEO,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Germany,DEU,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Greece,GRC,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Hungary,HUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Iceland,ISL,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Ireland,IRL,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Israel,ISR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Italy,ITA,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Kyrgyzstan,KGZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Latvia,LVA,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Lithuania,LTU,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,"Moldova, Republic of",MDA,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Montenegro,MNE,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Netherlands,NLD,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Poland,POL,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Romania,ROU,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Serbia,SRB,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovakia,SVK,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovenia,SVN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Spain,ESP,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Sweden,SWE,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Turkmenistan,TKM,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Türkiye,TUR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Ukraine,UKR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,United Kingdom,GBR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Uzbekistan,UZB,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Turkmenistan,TKM,WF,Wildfire,GWIS seasonal API,61.42,July,Very High,3,3,61.423413043478256,54.984298260869565,38.47743391304348,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,WF,Wildfire,GWIS seasonal API,38.05,July,Very High,3,3,38.05207173913043,34.711186086956516,25.42348304347826,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Türkiye,TUR,WF,Wildfire,GWIS seasonal API,19.17,August,Very High,2,3,17.72416956521739,19.17412086956522,14.868275652173914,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Spain,ESP,WF,Wildfire,GWIS seasonal API,17.2,July,Very High,1,3,17.195820869565217,16.50197043478261,9.419685652173913,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Portugal,PRT,WF,Wildfire,GWIS seasonal API,13.87,August,High,2,2,13.029249130434783,13.873712173913043,8.98908043478261,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Cyprus,CYP,WF,Wildfire,GWIS seasonal API,13.57,July,High,3,3,13.57382652173913,13.135621304347827,11.695303913043478,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Greece,GRC,WF,Wildfire,GWIS seasonal API,13.04,August,High,3,3,11.785548260869565,13.04314043478261,9.00763,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Azerbaijan,AZE,WF,Wildfire,GWIS seasonal API,11.93,August,High,2,2,10.475627826086956,11.92724739130435,6.279723913043478,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Israel,ISR,WF,Wildfire,GWIS seasonal API,11.04,September,High,3,3,11.02428652173913,11.033760434782609,11.035603043478261,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Tajikistan,TJK,WF,Wildfire,GWIS seasonal API,8.27,August,Medium,3,0,7.3302700000000005,8.273674782608696,7.273620869565218,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,North Macedonia,MKD,WF,Wildfire,GWIS seasonal API,8.11,August,Medium,3,0,7.757855217391304,8.110169130434784,5.053648260869565,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Albania,ALB,WF,Wildfire,GWIS seasonal API,7.74,August,Medium,2,0,6.977440869565218,7.735398695652174,3.7542117391304344,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Italy,ITA,WF,Wildfire,GWIS seasonal API,7.52,July,Medium,2,0,7.516924347826087,7.16627,3.381146086956522,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,WF,Wildfire,GWIS seasonal API,7.5,August,Medium,2,0,4.723605652173913,7.501785217391305,5.076225652173913,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,San Marino,SMR,WF,Wildfire,GWIS seasonal API,6.82,July,Medium,2,0,6.820800434782609,5.359979130434783,2.1337947826086956,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,WF,Wildfire,GWIS seasonal API,6.63,August,Medium,1,0,4.911747391304347,6.62701,4.915028260869565,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,WF,Wildfire,GWIS seasonal API,6.04,August,Medium,2,0,5.494311304347827,6.035797391304348,4.390025652173914,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Malta,MLT,WF,Wildfire,GWIS seasonal API,5.94,September,Medium,3,0,5.556598695652173,5.92411043478261,5.941717826086956,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,WF,Wildfire,GWIS seasonal API,4.99,August,Low,3,0,4.648106086956522,4.986995217391304,3.350014347826087,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,WF,Wildfire,GWIS seasonal API,4.8,July,Low,3,0,4.801329565217392,4.512446956521739,2.018597391304348,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Georgia,GEO,WF,Wildfire,GWIS seasonal API,4.67,August,Low,3,0,2.7528278260869565,4.673694782608695,2.268991739130435,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Romania,ROU,WF,Wildfire,GWIS seasonal API,4.24,August,Low,3,0,3.6038039130434782,4.241441304347825,3.253526956521739,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,WF,Wildfire,GWIS seasonal API,4.01,August,Low,3,0,3.163960434782609,4.012817391304347,2.022652608695652,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Armenia,ARM,WF,Wildfire,GWIS seasonal API,3.98,August,Low,3,0,2.659469565217391,3.979202608695652,3.948381739130435,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,WF,Wildfire,GWIS seasonal API,3.78,August,Low,3,0,3.447956086956522,3.7840060869565217,3.333846086956522,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,France,FRA,WF,Wildfire,GWIS seasonal API,3.52,July,Low,3,0,3.515333043478261,3.4187408695652173,2.6557852173913044,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,WF,Wildfire,GWIS seasonal API,3.41,August,Low,2,0,3.0028978260869565,3.406441739130435,1.606353043478261,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Monaco,MCO,WF,Wildfire,GWIS seasonal API,2.37,August,Low,2,0,2.232544347826087,2.3742430434782604,1.6242108695652175,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,WF,Wildfire,GWIS seasonal API,2.18,July,Low,1,0,2.1849552173913045,1.9027691304347827,1.2626926086956523,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belarus,BLR,WF,Wildfire,GWIS seasonal API,2.06,August,Low,1,0,1.489557391304348,2.0639804347826085,1.101028695652174,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Poland,POL,WF,Wildfire,GWIS seasonal API,2.01,August,Low,1,0,1.9860734782608696,2.0100000000000002,1.2429826086956524,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Czech Republic,CZE,WF,Wildfire,GWIS seasonal API,1.96,August,Very Low,3,0,1.7466095652173914,1.9592121739130433,1.0961630434782608,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Germany,DEU,WF,Wildfire,GWIS seasonal API,1.82,July,Very Low,3,0,1.817178260869565,1.7226786956521738,0.9471421739130435,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,WF,Wildfire,GWIS seasonal API,1.79,July,Very Low,3,0,1.7923669565217393,1.509323043478261,1.0588456521739131,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Belgium,BEL,WF,Wildfire,GWIS seasonal API,1.73,July,Very Low,3,0,1.7312486956521738,1.3384378260869565,0.9824065217391305,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,WF,Wildfire,GWIS seasonal API,1.54,July,Very Low,3,0,1.5384195652173915,1.460406956521739,0.5689095652173913,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,WF,Wildfire,GWIS seasonal API,1.3,July,Very Low,3,0,1.3037047826086958,0.9367517391304346,0.6891634782608695,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Estonia,EST,WF,Wildfire,GWIS seasonal API,1.25,July,Very Low,3,0,1.2453047826086958,0.7654917391304348,0.30658521739130434,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,WF,Wildfire,GWIS seasonal API,1.15,July,Very Low,3,0,1.1510947826086957,0.8176834782608695,0.3791008695652174,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,WF,Wildfire,GWIS seasonal API,1.14,July,Very Low,3,0,1.1407608695652172,1.0500795652173913,0.5865400000000001,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Denmark,DNK,WF,Wildfire,GWIS seasonal API,1.12,July,Very Low,3,0,1.1213717391304348,0.7543378260869565,0.5503269565217391,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Sweden,SWE,WF,Wildfire,GWIS seasonal API,0.91,July,Very Low,3,0,0.9116617391304347,0.4567673913043478,0.24623565217391305,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,WF,Wildfire,GWIS seasonal API,0.87,July,Very Low,3,0,0.8713834782608696,0.49444304347826085,0.14851347826086955,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Austria,AUT,WF,Wildfire,GWIS seasonal API,0.78,July,Very Low,3,0,0.7761504347826087,0.6978126086956522,0.334244347826087,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,WF,Wildfire,GWIS seasonal API,0.7,July,Very Low,3,0,0.7004526086956521,0.4712126086956522,0.4855269565217391,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,WF,Wildfire,GWIS seasonal API,0.58,July,Very Low,3,0,0.5774956521739131,0.5442665217391305,0.18280913043478259,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Ireland,IRL,WF,Wildfire,GWIS seasonal API,0.38,July,Very Low,3,0,0.3830395652173913,0.22553913043478258,0.24012043478260867,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Norway,NOR,WF,Wildfire,GWIS seasonal API,0.34,July,Very Low,3,0,0.34418391304347823,0.1480895652173913,0.07513913043478261,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,WF,Wildfire,GWIS seasonal API,0.33,July,Very Low,3,0,0.3296604347826087,0.30818,0.09016173913043478,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Iceland,ISL,WF,Wildfire,GWIS seasonal API,0.24,July,Very Low,3,0,0.2409613043478261,0.1924273913043478,0.04276913043478261,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Andorra,AND,WF,Wildfire,GWIS seasonal API,0.0,July,Very Low,3,0,0.0012095652173913043,0.0012095652173913043,0.0012095652173913043,Southern Europe,,Southern Europe
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,DR,Drought,INFORM risk-score API,4.1,July,Medium,2,0,4.1,3.5,3.6,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,DR,Drought,INFORM risk-score API,3.6,July,Medium,1,0,3.6,3.3,3.3,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,DR,Drought,INFORM risk-score API,2.9,September,Low,3,0,2.6,2.8,2.9,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Yemen,YEM,DR,Drought,INFORM risk-score API,2.6,September,Low,1,0,0.9,1.9,2.6,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Morocco,MAR,DR,Drought,INFORM risk-score API,1.8,September,Very Low,3,0,1.6,1.6,1.8,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Jordan,JOR,DR,Drought,INFORM risk-score API,1.7,July,Very Low,3,0,1.7,1.7,1.7,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Egypt,EGY,DR,Drought,INFORM risk-score API,1.6,September,Very Low,3,0,1.4,1.2,1.6,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Iraq,IRQ,DR,Drought,INFORM risk-score API,1.1,September,Very Low,3,0,0.5,0.8,1.1,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Lebanon,LBN,DR,Drought,INFORM risk-score API,0.8,July,Very Low,3,0,0.8,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,United Arab Emirates,ARE,DR,Drought,INFORM risk-score API,0.8,September,Very Low,3,0,0.0,0.0,0.8,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Tunisia,TUN,DR,Drought,INFORM risk-score API,0.5,September,Very Low,3,0,0.3,0.3,0.5,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Algeria,DZA,DR,Drought,INFORM risk-score API,0.2,September,Very Low,3,0,0.0,0.0,0.2,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Bahrain,BHR,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Libya,LBY,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Palestine,PSE,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,FL,Flood,INFORM risk-score API,6.4,August,High,1,1,2.4,6.4,2.4,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Algeria,DZA,FL,Flood,INFORM risk-score API,5.2,August,High,1,1,0.0,5.2,3.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Yemen,YEM,FL,Flood,INFORM risk-score API,4.8,August,Medium,2,0,3.8,4.8,1.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Tunisia,TUN,FL,Flood,INFORM risk-score API,3.8,September,Medium,1,0,0.0,0.0,3.8,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Iraq,IRQ,FL,Flood,INFORM risk-score API,2.4,September,Low,1,0,0.0,0.0,2.4,Western Asia,,Western Asia
4,MENA,Floods/TC,Saudi Arabia,SAU,FL,Flood,INFORM risk-score API,1.2,July,Very Low,3,0,1.2,0.6,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Bahrain,BHR,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Jordan,JOR,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Kuwait,KWT,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Lebanon,LBN,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Morocco,MAR,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Palestine,PSE,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Qatar,QAT,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Syrian Arab Republic,SYR,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,United Arab Emirates,ARE,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Algeria,DZA,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Bahrain,BHR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Iraq,IRQ,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Jordan,JOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Kuwait,KWT,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Lebanon,LBN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Morocco,MAR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Palestine,PSE,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Qatar,QAT,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Saudi Arabia,SAU,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Syrian Arab Republic,SYR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Tunisia,TUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,United Arab Emirates,ARE,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Yemen,YEM,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,WF,Wildfire,GWIS seasonal API,90.38,July,Very High,3,3,90.37684,69.85106,58.52228260869565,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Iraq,IRQ,WF,Wildfire,GWIS seasonal API,80.52,July,Very High,3,3,80.52219304347827,72.32882869565218,58.69667826086957,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,WF,Wildfire,GWIS seasonal API,53.84,July,Very High,3,3,53.84425695652175,40.39878695652173,38.643031739130436,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,WF,Wildfire,GWIS seasonal API,47.39,July,Very High,3,3,47.39263130434783,32.64701652173913,29.089568695652172,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,WF,Wildfire,GWIS seasonal API,37.98,July,Very High,3,3,37.97961434782609,33.54561434782609,26.200149130434784,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,WF,Wildfire,GWIS seasonal API,33.86,July,Very High,3,3,33.86122608695653,32.72936304347826,27.882935217391303,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Algeria,DZA,WF,Wildfire,GWIS seasonal API,29.83,July,Very High,2,3,29.83167565217391,26.63692043478261,15.43832695652174,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Tunisia,TUN,WF,Wildfire,GWIS seasonal API,25.76,July,Very High,2,3,25.756933043478263,22.378297391304347,11.991534347826088,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Yemen,YEM,WF,Wildfire,GWIS seasonal API,25.14,July,Very High,2,3,25.13730956521739,15.55923695652174,18.51500956521739,Western Asia,,Western Asia
