Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,November,December,January,UN Subregion,UN Intermediate Region,UN Regional Group
4,MENA,Drought/Wildfire,Libya,LBY,WF,Wildfire,GWIS seasonal API,12.99,November,High,2,2,12.98896347826087,9.023193913043478,6.380831739130435,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Iraq,IRQ,WF,Wildfire,GWIS seasonal API,12.69,November,High,1,1,12.685349130434783,5.368275217391305,3.744341739130435,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Bahrain,BHR,WF,Wildfire,GWIS seasonal API,12.16,November,High,1,1,12.161413913043477,7.9693830434782615,6.581569565217392,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Jordan,JOR,WF,Wildfire,GWIS seasonal API,10.09,November,High,1,1,10.090003913043478,4.755,1.7258208695652173,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Palestine,PSE,WF,Wildfire,GWIS seasonal API,8.48,November,Medium,1,0,8.48153043478261,4.00057695652174,1.6874769565217391,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,WF,Wildfire,GWIS seasonal API,6.81,November,Medium,1,0,6.810206956521739,2.3311778260869565,0.8356765217391304,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Morocco,MAR,WF,Wildfire,GWIS seasonal API,5.96,November,Medium,1,0,5.961329130434782,2.6209430434782606,2.907810869565217,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Tunisia,TUN,WF,Wildfire,GWIS seasonal API,4.99,November,Low,3,0,4.990707826086957,3.7927939130434787,3.2510569565217393,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,WF,Wildfire,GWIS seasonal API,4.65,November,Low,1,0,4.64744695652174,1.6007273913043478,0.778551304347826,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Algeria,DZA,WF,Wildfire,GWIS seasonal API,3.97,November,Low,1,0,3.9688791304347824,1.3737078260869564,1.3128521739130437,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Lebanon,LBN,WF,Wildfire,GWIS seasonal API,2.71,November,Low,1,0,2.7071373913043475,0.6770365217391304,0.22312782608695653,Western Asia,,Western Asia
