Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,May,June,July,UN Subregion,UN Intermediate Region,UN Regional Group
3,Europe,Floods/TC,Cyprus,CYP,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Denmark,DNK,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Finland,FIN,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,France,FRA,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Georgia,GEO,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Germany,DEU,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Greece,GRC,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Hungary,HUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Iceland,ISL,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Ireland,IRL,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Israel,ISR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Italy,ITA,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Kyrgyzstan,KGZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Latvia,LVA,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Lithuania,LTU,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,"Moldova, Republic of",MDA,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Montenegro,MNE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Netherlands,NLD,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Poland,POL,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Romania,ROU,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Serbia,SRB,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovakia,SVK,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovenia,SVN,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Spain,ESP,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Sweden,SWE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Turkmenistan,TKM,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Türkiye,TUR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Ukraine,UKR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,United Kingdom,GBR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Uzbekistan,UZB,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Turkmenistan,TKM,WF,Wildfire,GWIS seasonal API,61.42,July,Very High,3,3,29.026880869565215,52.03483826086956,61.423413043478256,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,WF,Wildfire,GWIS seasonal API,38.05,July,Very High,3,3,18.53766,31.829077391304345,38.05207173913043,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Türkiye,TUR,WF,Wildfire,GWIS seasonal API,17.72,July,Very High,1,2,4.274707391304348,9.536799130434783,17.72416956521739,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Spain,ESP,WF,Wildfire,GWIS seasonal API,17.2,July,Very High,1,2,5.41715652173913,10.59716695652174,17.195820869565217,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Cyprus,CYP,WF,Wildfire,GWIS seasonal API,13.57,July,High,2,2,6.5011082608695645,10.129692173913044,13.57382652173913,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Portugal,PRT,WF,Wildfire,GWIS seasonal API,13.03,July,High,1,1,4.115110869565217,7.973147826086956,13.029249130434783,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Greece,GRC,WF,Wildfire,GWIS seasonal API,11.79,July,High,1,1,3.457357391304348,6.192569130434783,11.785548260869565,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Israel,ISR,WF,Wildfire,GWIS seasonal API,11.02,July,High,2,2,7.931243478260869,9.411789565217392,11.02428652173913,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Azerbaijan,AZE,WF,Wildfire,GWIS seasonal API,10.48,July,High,1,1,2.323478260869565,7.565594347826087,10.475627826086956,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,North Macedonia,MKD,WF,Wildfire,GWIS seasonal API,7.76,July,Medium,1,0,2.0291465217391305,3.6579121739130436,7.757855217391304,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Italy,ITA,WF,Wildfire,GWIS seasonal API,7.52,July,Medium,1,0,1.8791947826086957,4.159369565217391,7.516924347826087,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Tajikistan,TJK,WF,Wildfire,GWIS seasonal API,7.33,July,Medium,1,0,1.3634704347826088,4.193220434782608,7.3302700000000005,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Albania,ALB,WF,Wildfire,GWIS seasonal API,6.98,July,Medium,1,0,1.2982917391304347,3.098562608695652,6.977440869565218,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,San Marino,SMR,WF,Wildfire,GWIS seasonal API,6.82,July,Medium,1,0,1.3671860869565218,3.277114347826087,6.820800434782609,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Malta,MLT,WF,Wildfire,GWIS seasonal API,5.56,July,Medium,1,0,2.9828186956521736,3.7182526086956527,5.556598695652173,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,WF,Wildfire,GWIS seasonal API,5.49,July,Medium,1,0,3.5874547826086958,4.34576304347826,5.494311304347827,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,WF,Wildfire,GWIS seasonal API,4.91,July,Low,1,0,1.5908526086956523,1.9078747826086957,4.911747391304347,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,WF,Wildfire,GWIS seasonal API,4.8,July,Low,2,0,0.9654247826086957,2.1488352173913046,4.801329565217392,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,WF,Wildfire,GWIS seasonal API,4.72,July,Low,3,0,3.456209565217391,4.618753913043478,4.723605652173913,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,WF,Wildfire,GWIS seasonal API,4.65,July,Low,2,0,1.6711417391304346,2.354107391304348,4.648106086956522,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Romania,ROU,WF,Wildfire,GWIS seasonal API,3.6,July,Low,2,0,1.8867882608695652,2.076956956521739,3.6038039130434782,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,France,FRA,WF,Wildfire,GWIS seasonal API,3.52,July,Low,1,0,1.0720647826086958,1.9940917391304347,3.515333043478261,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,WF,Wildfire,GWIS seasonal API,3.45,July,Low,1,0,0.6380956521739131,1.7549639130434784,3.447956086956522,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Montenegro,MNE,WF,Wildfire,GWIS seasonal API,3.16,July,Low,1,0,0.43960086956521743,1.0708447826086955,3.163960434782609,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,WF,Wildfire,GWIS seasonal API,3.0,July,Low,1,0,0.6390334782608695,1.2097973913043478,3.0028978260869565,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Georgia,GEO,WF,Wildfire,GWIS seasonal API,2.75,July,Low,1,0,0.6456582608695652,1.9822704347826086,2.7528278260869565,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Armenia,ARM,WF,Wildfire,GWIS seasonal API,2.66,July,Low,1,0,0.4571234782608696,1.8456,2.659469565217391,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Monaco,MCO,WF,Wildfire,GWIS seasonal API,2.23,July,Low,1,0,0.5443369565217392,0.9452839130434783,2.232544347826087,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Belarus,BLR,WF,Wildfire,GWIS seasonal API,2.21,June,Low,1,0,1.3846530434782607,2.2073121739130435,1.489557391304348,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,WF,Wildfire,GWIS seasonal API,2.18,July,Low,1,0,1.263993043478261,1.6446265217391305,2.1849552173913045,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Poland,POL,WF,Wildfire,GWIS seasonal API,2.16,June,Low,1,0,1.471248695652174,2.1626408695652173,1.9860734782608696,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Germany,DEU,WF,Wildfire,GWIS seasonal API,1.82,July,Very Low,3,0,1.0773208695652172,1.3636378260869564,1.817178260869565,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,WF,Wildfire,GWIS seasonal API,1.79,July,Very Low,3,0,0.7436039130434782,1.0365565217391306,1.7923669565217393,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Czech Republic,CZE,WF,Wildfire,GWIS seasonal API,1.75,July,Very Low,3,0,1.090233043478261,1.4258378260869566,1.7466095652173914,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belgium,BEL,WF,Wildfire,GWIS seasonal API,1.73,July,Very Low,3,0,1.1069078260869565,1.2474078260869566,1.7312486956521738,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,WF,Wildfire,GWIS seasonal API,1.71,June,Very Low,3,0,1.1655756521739131,1.7125539130434781,1.1407608695652172,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,WF,Wildfire,GWIS seasonal API,1.54,July,Very Low,3,0,0.4992795652173913,0.8726039130434783,1.5384195652173915,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,WF,Wildfire,GWIS seasonal API,1.48,June,Very Low,3,0,1.1467708695652172,1.4817378260869563,1.1510947826086957,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Estonia,EST,WF,Wildfire,GWIS seasonal API,1.33,June,Very Low,3,0,0.99734,1.3298069565217392,1.2453047826086958,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,WF,Wildfire,GWIS seasonal API,1.3,July,Very Low,3,0,1.0256582608695652,1.0018943478260869,1.3037047826086958,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Denmark,DNK,WF,Wildfire,GWIS seasonal API,1.12,July,Very Low,3,0,0.6598169565217391,1.0735260869565217,1.1213717391304348,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Sweden,SWE,WF,Wildfire,GWIS seasonal API,1.07,June,Very Low,3,0,0.5927008695652174,1.0712147826086957,0.9116617391304347,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,WF,Wildfire,GWIS seasonal API,0.95,June,Very Low,3,0,0.5799895652173913,0.9530813043478261,0.8713834782608696,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Austria,AUT,WF,Wildfire,GWIS seasonal API,0.78,July,Very Low,3,0,0.36527086956521737,0.5576860869565217,0.7761504347826087,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,WF,Wildfire,GWIS seasonal API,0.7,July,Very Low,3,0,0.4698656521739131,0.4912617391304348,0.7004526086956521,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,WF,Wildfire,GWIS seasonal API,0.58,July,Very Low,3,0,0.1450808695652174,0.35932434782608696,0.5774956521739131,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Ireland,IRL,WF,Wildfire,GWIS seasonal API,0.43,June,Very Low,3,0,0.28647826086956524,0.42544173913043476,0.3830395652173913,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Norway,NOR,WF,Wildfire,GWIS seasonal API,0.36,June,Very Low,3,0,0.16129608695652173,0.3560904347826087,0.34418391304347823,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,WF,Wildfire,GWIS seasonal API,0.33,July,Very Low,3,0,0.11875391304347825,0.22944,0.3296604347826087,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Iceland,ISL,WF,Wildfire,GWIS seasonal API,0.25,June,Very Low,3,0,0.0934604347826087,0.2516060869565217,0.2409613043478261,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Andorra,AND,WF,Wildfire,GWIS seasonal API,0.0,May,Very Low,3,0,0.0012095652173913043,0.0012095652173913043,0.0012095652173913043,Southern Europe,,Southern Europe
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,DR,Drought,INFORM risk-score API,7.2,May,Very High,1,1,7.2,2.8,2.6,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,DR,Drought,INFORM risk-score API,4.8,May,Medium,3,0,4.8,4.3,3.6,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Morocco,MAR,DR,Drought,INFORM risk-score API,4.8,May,Medium,1,0,4.8,2.3,1.6,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Jordan,JOR,DR,Drought,INFORM risk-score API,4.4,May,Medium,1,0,4.4,1.7,1.7,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Tunisia,TUN,DR,Drought,INFORM risk-score API,4.4,May,Medium,1,0,4.4,0.5,0.3,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,DR,Drought,INFORM risk-score API,4.1,July,Medium,1,0,2.1,3.2,4.1,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,United Arab Emirates,ARE,DR,Drought,INFORM risk-score API,4.1,May,Medium,1,0,4.1,1.6,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Algeria,DZA,DR,Drought,INFORM risk-score API,4.0,May,Medium,1,0,4.0,1.2,0.0,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Egypt,EGY,DR,Drought,INFORM risk-score API,3.1,June,Low,1,0,1.3,3.1,1.4,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Iraq,IRQ,DR,Drought,INFORM risk-score API,1.6,May,Very Low,3,0,1.6,0.3,0.5,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Lebanon,LBN,DR,Drought,INFORM risk-score API,1.2,May,Very Low,3,0,1.2,1.2,0.8,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Yemen,YEM,DR,Drought,INFORM risk-score API,0.9,July,Very Low,3,0,0.6,0.6,0.9,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Libya,LBY,DR,Drought,INFORM risk-score API,0.5,May,Very Low,3,0,0.5,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Bahrain,BHR,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Palestine,PSE,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Yemen,YEM,FL,Flood,INFORM risk-score API,3.8,July,Medium,1,0,1.0,1.0,3.8,Western Asia,,Western Asia
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,FL,Flood,INFORM risk-score API,2.4,July,Low,1,0,1.6,1.6,2.4,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Morocco,MAR,FL,Flood,INFORM risk-score API,1.2,May,Very Low,3,0,1.2,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Saudi Arabia,SAU,FL,Flood,INFORM risk-score API,1.2,July,Very Low,3,0,0.6,0.0,1.2,Western Asia,,Western Asia
4,MENA,Floods/TC,Algeria,DZA,FL,Flood,INFORM risk-score API,0.7,June,Very Low,3,0,0.0,0.7,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Bahrain,BHR,FL,Flood,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.1,0.1,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Iraq,IRQ,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Jordan,JOR,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Kuwait,KWT,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Lebanon,LBN,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Palestine,PSE,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Qatar,QAT,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Syrian Arab Republic,SYR,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Tunisia,TUN,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,United Arab Emirates,ARE,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Algeria,DZA,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Bahrain,BHR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Iraq,IRQ,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Jordan,JOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Kuwait,KWT,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Lebanon,LBN,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Morocco,MAR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Palestine,PSE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Qatar,QAT,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Saudi Arabia,SAU,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Syrian Arab Republic,SYR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Tunisia,TUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,United Arab Emirates,ARE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Yemen,YEM,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,WF,Wildfire,GWIS seasonal API,96.83,June,Very High,3,3,49.09216782608696,96.83084826086956,90.37684,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Iraq,IRQ,WF,Wildfire,GWIS seasonal API,80.52,July,Very High,3,3,40.84764086956522,75.33315,80.52219304347827,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,WF,Wildfire,GWIS seasonal API,60.69,June,Very High,3,3,46.72803086956522,60.69136782608696,47.39263130434783,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,WF,Wildfire,GWIS seasonal API,53.84,July,Very High,3,3,38.80566521739131,53.62989304347826,53.84425695652175,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,WF,Wildfire,GWIS seasonal API,37.98,July,Very High,3,3,21.61173739130435,33.75987260869565,37.97961434782609,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,WF,Wildfire,GWIS seasonal API,33.86,July,Very High,2,3,13.219062173913043,29.223411304347827,33.86122608695653,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Algeria,DZA,WF,Wildfire,GWIS seasonal API,29.83,July,Very High,2,3,11.519719130434781,21.030317391304347,29.83167565217391,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Yemen,YEM,WF,Wildfire,GWIS seasonal API,27.76,June,Very High,3,3,20.871185652173914,27.75595347826087,25.13730956521739,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Tunisia,TUN,WF,Wildfire,GWIS seasonal API,25.76,July,Very High,2,3,13.751021739130435,20.93317695652174,25.756933043478263,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Egypt,EGY,WF,Wildfire,GWIS seasonal API,25.49,June,Very High,3,3,25.346191739130433,25.488119565217392,23.491290434782613,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Bahrain,BHR,WF,Wildfire,GWIS seasonal API,25.41,June,Very High,2,3,15.500020000000001,25.406077826086957,21.53381173913043,Western Asia,,Western Asia
