Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,April,May,June,UN Subregion,UN Intermediate Region,UN Regional Group
4,MENA,Drought/Wildfire,Egypt,EGY,WF,Wildfire,GWIS seasonal API,25.49,June,Very High,3,3,22.480953913043482,25.346191739130433,25.488119565217392,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Bahrain,BHR,WF,Wildfire,GWIS seasonal API,25.41,June,Very High,1,3,10.296020434782609,15.500020000000001,25.406077826086957,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Libya,LBY,WF,Wildfire,GWIS seasonal API,24.77,May,Very High,3,3,23.332525652173913,24.770119565217392,23.46781391304348,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Jordan,JOR,WF,Wildfire,GWIS seasonal API,24.64,June,Very High,2,3,13.957199130434782,23.4287752173913,24.64446130434783,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Algeria,DZA,WF,Wildfire,GWIS seasonal API,21.03,June,Very High,1,2,6.398715652173914,11.519719130434781,21.030317391304347,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Tunisia,TUN,WF,Wildfire,GWIS seasonal API,20.93,June,Very High,1,2,7.254484347826087,13.751021739130435,20.93317695652174,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Palestine,PSE,WF,Wildfire,GWIS seasonal API,17.12,June,Very High,1,3,9.217540869565218,15.637842173913043,17.119024347826088,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Morocco,MAR,WF,Wildfire,GWIS seasonal API,16.94,June,High,2,2,6.953331739130435,12.069440434782608,16.93662304347826,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,United Arab Emirates,ARE,WF,Wildfire,GWIS seasonal API,16.44,June,High,3,3,12.440329130434781,16.313758260869566,16.441255652173915,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Lebanon,LBN,WF,Wildfire,GWIS seasonal API,7.92,June,Medium,1,0,1.5265452173913043,4.310998260869565,7.924288695652173,Western Asia,,Western Asia
