Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,March,April,May,UN Subregion,UN Intermediate Region,UN Regional Group
3,Europe,Floods/TC,Belarus,BLR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Belgium,BEL,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Bulgaria,BGR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Croatia,HRV,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Cyprus,CYP,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Denmark,DNK,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Finland,FIN,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,France,FRA,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Georgia,GEO,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Germany,DEU,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Greece,GRC,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Hungary,HUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Iceland,ISL,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Ireland,IRL,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Israel,ISR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Italy,ITA,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Kyrgyzstan,KGZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Latvia,LVA,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Lithuania,LTU,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,"Moldova, Republic of",MDA,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Montenegro,MNE,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Netherlands,NLD,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Poland,POL,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Portugal,PRT,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Romania,ROU,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Serbia,SRB,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovakia,SVK,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovenia,SVN,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Spain,ESP,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Sweden,SWE,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Turkmenistan,TKM,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Türkiye,TUR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Ukraine,UKR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,United Kingdom,GBR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Uzbekistan,UZB,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Turkmenistan,TKM,WF,Wildfire,GWIS seasonal API,29.03,May,Very High,1,2,5.1765,13.08648652173913,29.026880869565215,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,WF,Wildfire,GWIS seasonal API,18.54,May,Very High,1,1,2.2691956521739134,7.776242608695652,18.53766,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Israel,ISR,WF,Wildfire,GWIS seasonal API,7.93,May,Medium,1,0,2.241657391304348,4.737299999999999,7.931243478260869,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Cyprus,CYP,WF,Wildfire,GWIS seasonal API,6.5,May,Medium,1,0,1.5919,3.6183043478260872,6.5011082608695645,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Spain,ESP,WF,Wildfire,GWIS seasonal API,5.42,May,Medium,1,0,1.9043782608695652,2.2717134782608697,5.41715652173913,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Türkiye,TUR,WF,Wildfire,GWIS seasonal API,4.27,May,Low,1,0,0.439484347826087,1.9087582608695652,4.274707391304348,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Portugal,PRT,WF,Wildfire,GWIS seasonal API,4.12,May,Low,1,0,1.3022247826086957,1.4220095652173914,4.115110869565217,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,WF,Wildfire,GWIS seasonal API,3.59,May,Low,1,0,0.40646,1.9928365217391306,3.5874547826086958,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Greece,GRC,WF,Wildfire,GWIS seasonal API,3.46,May,Low,1,0,0.5000269565217391,1.5001660869565219,3.457357391304348,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,WF,Wildfire,GWIS seasonal API,3.46,May,Low,1,0,0.24139,1.554958260869565,3.456209565217391,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Malta,MLT,WF,Wildfire,GWIS seasonal API,2.98,May,Low,1,0,0.8723265217391305,1.599984347826087,2.9828186956521736,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Azerbaijan,AZE,WF,Wildfire,GWIS seasonal API,2.32,May,Low,1,0,0.35142478260869564,1.0214921739130436,2.323478260869565,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,North Macedonia,MKD,WF,Wildfire,GWIS seasonal API,2.03,May,Low,1,0,0.2902386956521739,0.8888847826086956,2.0291465217391305,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Romania,ROU,WF,Wildfire,GWIS seasonal API,1.89,May,Very Low,3,0,0.3385634782608696,1.2112995652173912,1.8867882608695652,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Italy,ITA,WF,Wildfire,GWIS seasonal API,1.88,May,Very Low,3,0,0.3553530434782609,0.7228417391304348,1.8791947826086957,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,WF,Wildfire,GWIS seasonal API,1.67,May,Very Low,3,0,0.31451956521739133,1.209976956521739,1.6711417391304346,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,WF,Wildfire,GWIS seasonal API,1.59,May,Very Low,3,0,0.29361521739130436,0.8439313043478262,1.5908526086956523,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Poland,POL,WF,Wildfire,GWIS seasonal API,1.47,May,Very Low,3,0,0.13044391304347824,1.009514347826087,1.471248695652174,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belarus,BLR,WF,Wildfire,GWIS seasonal API,1.38,May,Very Low,3,0,0.10005391304347826,0.8714791304347826,1.3846530434782607,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,San Marino,SMR,WF,Wildfire,GWIS seasonal API,1.37,May,Very Low,3,0,0.35992391304347826,0.5459347826086957,1.3671860869565218,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Tajikistan,TJK,WF,Wildfire,GWIS seasonal API,1.36,May,Very Low,3,0,0.14699478260869564,0.5279108695652175,1.3634704347826088,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Albania,ALB,WF,Wildfire,GWIS seasonal API,1.3,May,Very Low,3,0,0.22374782608695654,0.5121891304347826,1.2982917391304347,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,WF,Wildfire,GWIS seasonal API,1.26,May,Very Low,3,0,0.24323782608695654,1.0456595652173915,1.263993043478261,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,WF,Wildfire,GWIS seasonal API,1.17,May,Very Low,3,0,0.06888434782608695,0.6683339130434782,1.1655756521739131,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,WF,Wildfire,GWIS seasonal API,1.15,May,Very Low,3,0,0.04933217391304348,0.5147160869565217,1.1467708695652172,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Belgium,BEL,WF,Wildfire,GWIS seasonal API,1.11,May,Very Low,3,0,0.12230521739130434,0.7506930434782609,1.1069078260869565,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Czech Republic,CZE,WF,Wildfire,GWIS seasonal API,1.09,May,Very Low,3,0,0.1671717391304348,0.9259560869565218,1.090233043478261,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Germany,DEU,WF,Wildfire,GWIS seasonal API,1.08,May,Very Low,3,0,0.09491043478260869,0.701095652173913,1.0773208695652172,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,France,FRA,WF,Wildfire,GWIS seasonal API,1.07,May,Very Low,3,0,0.3283360869565217,0.7905213043478261,1.0720647826086958,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,WF,Wildfire,GWIS seasonal API,1.03,May,Very Low,3,0,0.09421652173913043,0.6659065217391305,1.0256582608695652,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Estonia,EST,WF,Wildfire,GWIS seasonal API,1.0,May,Very Low,3,0,0.02897391304347826,0.29745173913043477,0.99734,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,WF,Wildfire,GWIS seasonal API,0.97,May,Very Low,3,0,0.29657347826086955,0.6407826086956522,0.9654247826086957,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,WF,Wildfire,GWIS seasonal API,0.74,May,Very Low,3,0,0.08982391304347825,0.5736630434782609,0.7436039130434782,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Denmark,DNK,WF,Wildfire,GWIS seasonal API,0.66,May,Very Low,3,0,0.07485260869565216,0.42432391304347833,0.6598169565217391,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Georgia,GEO,WF,Wildfire,GWIS seasonal API,0.65,May,Very Low,3,0,0.12511304347826088,0.2937013043478261,0.6456582608695652,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,WF,Wildfire,GWIS seasonal API,0.64,May,Very Low,3,0,0.16269565217391307,0.45849782608695655,0.6390334782608695,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,WF,Wildfire,GWIS seasonal API,0.64,May,Very Low,3,0,0.07232869565217391,0.29649565217391305,0.6380956521739131,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Sweden,SWE,WF,Wildfire,GWIS seasonal API,0.59,May,Very Low,3,0,0.03445260869565217,0.26280043478260867,0.5927008695652174,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,WF,Wildfire,GWIS seasonal API,0.58,May,Very Low,3,0,0.0078104347826086955,0.11866347826086956,0.5799895652173913,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,WF,Wildfire,GWIS seasonal API,0.55,April,Very Low,3,0,0.23210739130434782,0.5469304347826087,0.4992795652173913,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Monaco,MCO,WF,Wildfire,GWIS seasonal API,0.54,May,Very Low,3,0,0.35495608695652175,0.3606821739130435,0.5443369565217392,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,WF,Wildfire,GWIS seasonal API,0.47,May,Very Low,3,0,0.08421826086956521,0.31381521739130436,0.4698656521739131,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Armenia,ARM,WF,Wildfire,GWIS seasonal API,0.46,May,Very Low,3,0,0.04432043478260869,0.20822565217391303,0.4571234782608696,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Austria,AUT,WF,Wildfire,GWIS seasonal API,0.46,April,Very Low,3,0,0.12341782608695652,0.4629282608695652,0.36527086956521737,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,WF,Wildfire,GWIS seasonal API,0.44,May,Very Low,3,0,0.0997791304347826,0.23243304347826085,0.43960086956521743,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Ireland,IRL,WF,Wildfire,GWIS seasonal API,0.29,May,Very Low,3,0,0.06370869565217391,0.2057747826086956,0.28647826086956524,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,WF,Wildfire,GWIS seasonal API,0.2,April,Very Low,3,0,0.038043043478260874,0.1958386956521739,0.11875391304347825,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,WF,Wildfire,GWIS seasonal API,0.2,April,Very Low,3,0,0.04665173913043478,0.20279260869565216,0.1450808695652174,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Norway,NOR,WF,Wildfire,GWIS seasonal API,0.16,May,Very Low,3,0,0.008925217391304347,0.06753391304347825,0.16129608695652173,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Iceland,ISL,WF,Wildfire,GWIS seasonal API,0.09,May,Very Low,3,0,0.007094347826086956,0.01987,0.0934604347826087,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Andorra,AND,WF,Wildfire,GWIS seasonal API,0.0,March,Very Low,3,0,0.0012095652173913043,0.0012095652173913043,0.0012095652173913043,Southern Europe,,Southern Europe
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,DR,Drought,INFORM risk-score API,7.2,May,Very High,2,3,5.9,7.0,7.2,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Jordan,JOR,DR,Drought,INFORM risk-score API,6.7,April,Very High,1,2,6.3,6.7,4.4,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,DR,Drought,INFORM risk-score API,5.4,March,High,2,2,5.4,5.3,4.8,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Morocco,MAR,DR,Drought,INFORM risk-score API,5.3,March,High,2,2,5.3,5.3,4.8,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Tunisia,TUN,DR,Drought,INFORM risk-score API,5.3,April,High,1,1,4.8,5.3,4.4,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Libya,LBY,DR,Drought,INFORM risk-score API,5.0,March,Medium,2,0,5.0,4.1,0.5,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Algeria,DZA,DR,Drought,INFORM risk-score API,4.1,April,Medium,3,0,3.8,4.1,4.0,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,United Arab Emirates,ARE,DR,Drought,INFORM risk-score API,4.1,May,Medium,1,0,0.4,1.6,4.1,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Iraq,IRQ,DR,Drought,INFORM risk-score API,3.3,April,Low,2,0,3.1,3.3,1.6,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Lebanon,LBN,DR,Drought,INFORM risk-score API,2.2,March,Low,1,0,2.2,1.6,1.2,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,DR,Drought,INFORM risk-score API,2.2,April,Low,2,0,1.3,2.2,2.1,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Egypt,EGY,DR,Drought,INFORM risk-score API,1.3,March,Very Low,3,0,1.3,1.3,1.3,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Yemen,YEM,DR,Drought,INFORM risk-score API,0.6,May,Very Low,3,0,0.3,0.5,0.6,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Bahrain,BHR,DR,Drought,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,DR,Drought,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Palestine,PSE,DR,Drought,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,DR,Drought,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Syrian Arab Republic,SYR,FL,Flood,INFORM risk-score API,5.2,March,High,2,2,5.2,5.2,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,FL,Flood,INFORM risk-score API,4.8,March,Medium,1,0,4.8,2.4,1.6,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Iraq,IRQ,FL,Flood,INFORM risk-score API,4.8,April,Medium,1,0,2.4,4.8,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,FL,Flood,INFORM risk-score API,4.1,March,Medium,1,0,4.1,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Yemen,YEM,FL,Flood,INFORM risk-score API,3.8,April,Medium,1,0,1.0,3.8,1.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Saudi Arabia,SAU,FL,Flood,INFORM risk-score API,3.7,April,Medium,1,0,0.6,3.7,0.6,Western Asia,,Western Asia
4,MENA,Floods/TC,Algeria,DZA,FL,Flood,INFORM risk-score API,3.0,April,Low,1,0,1.5,3.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Tunisia,TUN,FL,Flood,INFORM risk-score API,1.3,April,Very Low,3,0,0.0,1.3,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Lebanon,LBN,FL,Flood,INFORM risk-score API,1.2,March,Very Low,3,0,1.2,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Morocco,MAR,FL,Flood,INFORM risk-score API,1.2,March,Very Low,3,0,1.2,0.0,1.2,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Palestine,PSE,FL,Flood,INFORM risk-score API,0.9,March,Very Low,3,0,0.9,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Bahrain,BHR,FL,Flood,INFORM risk-score API,0.1,March,Very Low,3,0,0.1,0.1,0.1,Western Asia,,Western Asia
4,MENA,Floods/TC,Jordan,JOR,FL,Flood,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Kuwait,KWT,FL,Flood,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,FL,Flood,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Qatar,QAT,FL,Flood,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,United Arab Emirates,ARE,FL,Flood,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Algeria,DZA,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Bahrain,BHR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Iraq,IRQ,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Jordan,JOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Kuwait,KWT,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Lebanon,LBN,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Morocco,MAR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Palestine,PSE,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Qatar,QAT,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Saudi Arabia,SAU,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Syrian Arab Republic,SYR,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Tunisia,TUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,United Arab Emirates,ARE,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Yemen,YEM,TC,Tropical Cyclone,INFORM risk-score API,0.0,March,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,WF,Wildfire,GWIS seasonal API,49.09,May,Very High,3,3,24.545720869565216,33.24882130434783,49.09216782608696,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,WF,Wildfire,GWIS seasonal API,46.73,May,Very High,3,3,25.71741391304348,30.56732043478261,46.72803086956522,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Iraq,IRQ,WF,Wildfire,GWIS seasonal API,40.85,May,Very High,2,3,15.10504652173913,24.311785217391304,40.84764086956522,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,WF,Wildfire,GWIS seasonal API,38.81,May,Very High,3,3,32.520485217391304,33.28674869565218,38.80566521739131,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Egypt,EGY,WF,Wildfire,GWIS seasonal API,25.35,May,Very High,3,3,17.53325652173913,22.480953913043482,25.346191739130433,Northern Africa,,Northern Africa
